name,bugfreq,bugrank
org.apache.hadoop.hive.metastore.RetryingHMSHandler_java,23,458
org.apache.hadoop.hive.metastore.HouseKeeperService_java,0,0
org.apache.hadoop.hive.metastore.RawStoreProxy_java,6,2117
org.apache.hadoop.hive.metastore.HiveMetaStore_java,471,3
org.apache.hadoop.hive.metastore.MetaStoreFilterHook_java,8,1688
org.apache.hadoop.hive.metastore.HiveMetaStoreClient_java,247,12
org.apache.hadoop.hive.metastore.ObjectStore_java,347,8
org.apache.hadoop.hive.ql.udf.UDFType_java,10,1283
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAccessControlException_java,9,1468
org.apache.hadoop.hive.ql.metadata.VirtualColumn_java,21,513
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthzSessionContext_java,5,2390
org.apache.hadoop.hive.ql.security.authorization.plugin.HivePrincipal_java,9,1468
org.apache.hadoop.hive.ql.security.authorization.plugin.HivePrivilege_java,7,1897
org.apache.hadoop.hive.ql.security.authorization.plugin.HivePrivilegeInfo_java,7,1897
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthzContext_java,6,2117
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveMetastoreClientFactory_java,7,1897
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveRoleGrant_java,7,1897
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthorizer_java,24,428
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthorizationTranslator_java,0,0
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthorizerImpl_java,21,513
org.apache.hadoop.hive.ql.security.authorization.plugin.AbstractHiveAuthorizer_java,0,0
org.apache.hadoop.hive.ql.security.authorization.plugin.SettableConfigUpdater_java,6,2117
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAuthorizerFactory_java,8,1688
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAuthorizerFactory_java,7,1897
org.apache.hadoop.hive.metastore.RetryingMetaStoreClient_java,23,458
org.apache.hadoop.hive.ql.metadata.Hive_java,415,5
org.apache.hadoop.hive.ql.exec.FetchTask_java,55,122
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveMetastoreClientFactoryImpl_java,0,0
org.apache.hadoop.hive.ql.security.authorization.plugin.HivePrivilegeObjectUtils_java,0,0
org.apache.hadoop.hive.ql.security.authorization.plugin.AuthorizationMetaStoreFilterHook_java,11,1145
org.apache.hadoop.hive.ql.parse.authorization.HiveAuthorizationTaskFactory_java,6,2117
org.apache.hadoop.hive.ql.hooks.Redactor_java,0,0
org.apache.hadoop.hive.ql.hooks.HookUtils_java,11,1145
org.apache.hadoop.hive.ql.security.authorization.HiveMultiPartitionAuthorizationProviderBase_java,0,0
org.apache.hadoop.hive.ql.security.authorization.AuthorizationPreEventListener_java,17,654
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAuthorizerFactoryForTest_java,5,2390
org.apache.hive.hcatalog.data.schema.HCatSchema_java,7,1897
org.apache.hive.hcatalog.data.schema.HCatFieldSchema_java,9,1468
org.apache.hive.hcatalog.data.HCatRecordable_java,0,0
org.apache.hive.hcatalog.data.HCatRecord_java,9,1468
org.apache.hive.hcatalog.mapreduce.SpecialCases_java,11,1145
org.apache.hive.hcatalog.mapreduce.HCatOutputFormat_java,14,844
org.apache.hive.hcatalog.mapreduce.FosterStorageHandler_java,16,713
org.apache.hive.hcatalog.templeton.tool.DelegationTokenCache_java,0,0
org.apache.hive.hcatalog.templeton.tool.JobStateTracker_java,5,2390
org.apache.hive.hcatalog.templeton.AppConfig_java,31,293
org.apache.hive.hcatalog.templeton.tool.ZooKeeperCleanup_java,6,2117
org.apache.hive.hcatalog.templeton.Main_java,16,713
org.apache.hive.hcatalog.templeton.tool.ZooKeeperStorage_java,5,2390
org.apache.hive.hcatalog.templeton.tool.TempletonControllerJob_java,20,546
org.apache.hive.hcatalog.templeton.SecureProxySupport_java,15,782
org.apache.hive.hcatalog.templeton.CompleteDelegator_java,8,1688
org.apache.hive.hcatalog.api.HCatPartitionSpec_java,0,0
org.apache.hive.hcatalog.api.HCatClient_java,12,1040
org.apache.hive.service.cli.operation.TableTypeMapping_java,0,0
org.apache.hive.hcatalog.data.transfer.ReadEntity_java,0,0
org.apache.hive.hcatalog.data.transfer.HCatReader_java,5,2390
org.apache.hive.hcatalog.data.transfer.WriteEntity_java,0,0
org.apache.hive.hcatalog.data.transfer.HCatWriter_java,0,0
org.apache.hive.hcatalog.pig.HCatStorerWrapper_java,0,0
org.apache.hive.hcatalog.pig.HCatStorer_java,10,1283
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.DummyHiveAuthorizationValidator_java,9,1468
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdConfOnlyAuthorizerFactory_java,0,0
org.apache.hive.hcatalog.pig.HCatLoader_java,20,546
org.apache.hive.hcatalog.pig.HCatBaseLoader_java,0,0
org.apache.hive.hcatalog.pig.TestHCatStorer_java,13,931
org.apache.hive.hcatalog.pig.TestHCatLoader_java,19,573
org.apache.hive.hcatalog.pig.TestHCatLoaderStorer_java,9,1468
org.apache.hive.hcatalog.templeton.tool.LaunchMapper_java,19,573
org.apache.hive.hcatalog.templeton.tool.LogRetriever_java,0,0
org.apache.hadoop.hive.ql.log.TestLog4j2Appenders_java,0,0
org.apache.hadoop.hive.ql.log.HiveEventCounter_java,0,0
org.apache.hive.hcatalog.api.MetadataSerializer_java,5,2390
org.apache.hive.hcatalog.api.MetadataJSONSerializer_java,0,0
org.apache.hive.hcatalog.api.HCatClientHMSImpl_java,16,713
