name,bugfreq,bugrank
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDateDiff_java,0,0
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFFromUtcTimestamp_java,5,2390
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDate_java,6,2117
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDate_java,14,844
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDateFormat_java,6,2117
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDateFormat_java,5,2390
org.apache.hadoop.hive.serde2.lazy.TestLazyArrayMapStruct_java,13,931
org.apache.hadoop.hive.serde2.lazy.TestLazyPrimitive_java,18,612
org.apache.hadoop.hive.ql.io.orc.TestVectorOrcFile_java,8,1688
org.apache.hadoop.hive.ql.parse.TestSemanticAnalyzer_java,8,1688
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus_java,10,1283
org.apache.hadoop.hive.ql.io.orc.TestFileDump_java,16,713
org.apache.hadoop.hive.ql.io.orc.TestColumnStatistics_java,8,1688
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFGreatest_java,6,2117
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFMonthsBetween_java,7,1897
org.apache.hadoop.hive.ql.udf.generic.GenericUDFMonthsBetween_java,6,2117
org.apache.hadoop.hive.ql.exec.vector.util.OrcFileGenerator_java,0,0
org.apache.hadoop.hive.ql.io.orc.TestVectorizedORCReader_java,21,513
org.apache.hadoop.hive.ql.udf.generic.GenericUDFSortArray_java,8,1688
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFSortArray_java,5,2390
org.apache.hadoop.hive.accumulo.mr.TestHiveAccumuloTypes_java,5,2390
org.apache.hadoop.hive.ql.udf.generic.GenericUDFQuarter_java,5,2390
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFQuarter_java,6,2117
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorDateExpressions_java,12,1040
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDateSub_java,5,2390
org.apache.hadoop.hive.ql.udf.generic.GenericUDFDateSub_java,13,931
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFToUnixTimestamp_java,5,2390
